id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2272.0,Rebirth Pale Ale,American Pale Ale (Apa),12.0,0.05,,174,New Orleans Lager & Ale Brewing ...,New Orleans,LA
1582.0,Irish Channel Stout,American Stout,16.0,0.068,,174,New Orleans Lager & Ale Brewing ...,New Orleans,LA
1114.0,mECHAhOPZILLA,American Double / Imperial Ipa,16.0,0.088,,174,New Orleans Lager & Ale Brewing ...,New Orleans,LA
486.0,Hopitoulas IPA,American Ipa,16.0,0.0698868385237316,,174,,New Orleans,LA
485.0,NOLA Brown Ale,English Dark Mild Ale,12.0,0.039,,174,,New Orleans,LA
484.0,NOLA Blonde Ale,American Blonde Ale,12.0,0.049,,174,New Orleans Lager & Ale Brewing ...,New Orleans,LA
2043.0,Skylight,Dunkelweizen,12.0,0.056,20.0,241,New Republic Brewing Company,College Station,TX
2042.0,Kadigan,American Blonde Ale,12.0,0.056,30.0,241,New Republic Brewing Company,College Station,TX
2041.0,Dammit Jim!,American Amber / Red Ale,12.0,0.052,50.0,241,New Republic Brewing Company,College Station,TX
646.0,Nut Brown Ale,English Brown Ale,12.0,0.054,,518,New South Brewing Company,Myrtle Beach,SC
,White Ale,,12.0,0.046,,518,New South Brewing Company,Myrtle Beach,SC
2050.0,Cream Ale,Cream Ale,12.0,0.042,35.0,238,Newburgh Brewing Company,Newburgh,NY
915.0,gREEN hEAD ipa,American Ipa,12.0,0.072,,495,Newburyport Brewing Company,Newburyport,MA
914.0,Plum Island Belgian White,Witbier,11.998126067131134,0.054,,,Newburyport Brewing Company,Newburyport,MA
913.0,Newburyport Pale Ale,American Pale Ale (Apa),12.0,0.055,,495,Newburyport Brewing Company,Newburyport,MA
1811.0,Marblehead,American Amber / Red Ale,16.0,0.055,,305,Night Shift Brewing,,MA
1622.0,Jam Session,American Pale Ale (Apa),16.0,,31.0,359,NoDa Brewing Company,Charlotte,NC
1621.0,Hop Drop 'N Roll IPA,,,0.072,80.0,359,,Charlotte,NC
1307.0,Paleo IPA,English India Pale Ale (Ipa),12.0,0.06,,431,North Country Brewing Company,Slippery Rock,PA
1306.0,Buck Snort Stout,American Stout,12.0,0.061,,431,North Country Brewing Company,Slippery Rock,PA
1305.0,Station 33 Firehouse Red,,12.0,0.055,,431,North Country Brewing Company,Slippery Rock,PA
1304.0,Slimy Pebble Pils,German Pilsener,12.0,0.045,,431,North Country Brewing Company,Slippery Rock,
2692.0,Get Together,American Ipa,16.0,0.045,50.0,0,NorthGate Brewing,Minneapolis,MN
2691.0,Maggie's Leap,Milk / Sweet Stout,16.0,0.049,26.0,0,NorthGate Brewing,Minneapolis,MN
2690.0,wALL'S eND,English Brown Ale,16.0,0.048,19.0,0,NorthGate Brewing,Minneapolis,MN
2689.0,Pumpion,Pumpkin Ale,16.0,0.06,38.0,0,NorthGate Brewing,Minneapolis,MN
2688.0,stronghold,American Porter,16.0,0.06,25.0,0,NorthGate Brewing,Minneapolis,MN
2687.0,Parapet ESB,Extra Special / Strong Bitter (Esb),16.0,0.056,47.0,0,NorthGate Brewing,Minneapolis,MN
1854.0,Blue Boots IPA,American Ipa,16.013193322217713,0.069,,293,Northampton Brewery,Northamtpon,MA
,Hoppy Bitch IPA,American Ipa,,0.063,,450,Northwest Brewing Company,Pacific,
1226.0,tHREE sKULLS aLE pALE aLE,American Pale Ale (Apa),16.0,,42.0,450,Northwest Brewing Company,Pacific,WA
541.0,,German Pilsener,12.0,0.045,,529,Northwoods Brewpub,Eau Claire,WI
109.0,Floppin' Crappie,American Pale Wheat Ale,12.0,0.0350220811862678,,529,nORTHWOODS bREWPUB,Eau Claire,WI
1917.0,Left of the Dial IPA,American Ipa,12.0,0.043,,271,Notch Brewing Company,Ipswich,MA
1190.0,Notch Session Pils,Czech Pilsener,12.0,0.04,,,Notch Brewing Company,Ipswich,MA
1264.0,O'Fallon Pumpkin Beer,Pumpkin Ale,12.010248518375606,0.055,,,o'fallon brewery,O'Fallon,MO
1258.0,5 Day IPA,American Ipa,12.0,0.061,66.0,442,o'fallon brewery,O'Fallon,MO
128.0,O'Fallon Wheach,Fruit / Vegetable Beer,12.0,0.051,7.0,442,O'Fallon Brewery,O'Fallon,MO
2331.0,Watershed IPA,American Ipa,12.0,0.067,70.0,150,Oakshire Brewing,Eugene,OR
1669.0,Oakshire Amber Ale,,12.0,0.054,24.0,150,Oakshire Brewing,Eugene,OR
1668.0,Overcast Espresso Stout,American Stout,,0.0605897983116283,26.99171978842324,150,Oakshire Brewing,Eugene,OR
999.0,Watershed IPA (2013),American Ipa,12.0,0.067,70.0,150,Oakshire Brewing,Eugene,OR
2247.0,Lake Monster,,16.0,0.082,25.0,184,Oasis Texas Brewing Company,Austin,TX
2071.0,London Homesick Ale,English Bitter,12.0,0.049,27.0,184,Oasis Texas Brewing Company,Austin,TX
2070.0,Luchesa Lager,Keller Bier / Zwickel Bier,12.0,0.048,35.0,184,Oasis Texas Brewing Company,Austin,TX
2069.0,Slow Ride,American Pale Ale (Apa),12.0,0.048,35.0,184,Oasis Texas Brewing Company,Austin,TX
2192.0,Occidental Hefeweizen,American Pale Wheat Ale,16.0,0.047,,200,oCCIDENTAL bREWING cOMPANY,Portland,OR
1130.0,Occidental Dunkel,Dunkelweizen,16.0,0.051,,200,Occidental Brewing Company,Portland,OR
1129.0,Occidental Altbier,Altbier,16.000623798904623,0.05,,200,,Portland,OR
1081.0,Occidental Kölsch,Kölsch,16.0,0.0372954208336283,,,Occidental Brewing Company,,
2335.0,Perpetual Darkness,Belgian Strong Dark Ale,,0.092,72.0,148,Odyssey Beerwerks,Arvada,CO
2334.0,Clan Warrior,Scotch Ale / Wee Heavy,12.0,0.087,29.0,,Odyssey Beerwerks,Arvada,CO
2333.0,Psycho Penguin Vanilla Porter,American Porter,12.0,0.054,36.0,148,Odyssey Beerwerks,Arvada,CO
1721.0,heliocentric hefeweizen,Hefeweizen,,0.047,,148,Odyssey Beerwerks,Arvada,CO
1720.0,Ghose Drifter Pale Ale,American Pale Ale (Apa),12.0,0.051,,148,Odyssey Beerwerks,Arvada,CO
1431.0,Ghost Rider Pale Ale (2013),American Pale Ale (Apa),,,,148,Odyssey Beerwerks,Arvada,CO
,Helios Hefeweizen (2013),Hefeweizen,12.0,0.047,,148,Odyssey Beerwerks,Arvada,CO
1059.0,The Hole in Hadrian's Wall,Scottish Ale,16.0,0.095,19.0,471,Okoboji Brewing Company,,IA
1058.0,33 Select Brown Ale,American Brown Ale,16.0,0.065,26.0,471,Okoboji Brewing Company,Spirit Lake,IA
603.0,Midwest Charm Farmhouse Ale,,16.0,0.06,29.0,471,Okoboji Brewing Company,Spirit Lake,IA
602.0,Boji Blue Pale Ale,American Pale Ale (Apa),16.0,0.05,45.0,471,Okoboji Brewing Company,Spirit Lake,IA
601.0,Winter Games Select #32 Stout,American Stout,16.0,0.057,26.0,471,Okoboji Brewing Company,Spirit Lake,IA
600.0,Boji Beach Golden Rye Ale,Rye Beer,16.0,0.05,23.0,471,Okoboji Brewing Company,Spirit Lake,IA
1828.0,hopsmith pale lager,American Pale Lager,16.0,0.06,,301,Old Forge Brewing Company,Danville,PA
1487.0,falling down brown ale,American Brown Ale,16.0,0.065,65.0,301,Old Forge Brewing Company,Danville,PA
1486.0,Resolution Rye Stout,American Stout,16.0,0.068,,301,Old Forge Brewing Company,Danville,PA
,Plowshare Porter,American Porter,15.984518873938873,0.055,,301,Old Forge Brewing Company,Danville,PA
1394.0,Old Forge Pumpkin Ale,Pumpkin Ale,16.0,0.046,20.0,301,Old Forge Brewing Company,Danville,PA
1381.0,endless sun ale,American Pale Wheat Ale,16.0,0.045,,301,Old Forge Brewing Company,Danville,PA
900.0,Celestial Blonde Ale,American Blonde Ale,16.0,0.065,,301,Old Forge Brewing Company,Danville,PA
891.0,Overbite IPA,American Ipa,16.0,0.075,,301,Old Forge Brewing Company,Danville,PA
509.0,T-Rail Pale Ale,American Pale Ale (Apa),16.0,0.055,,301,Old Forge Brewing Company,Danville,PA
508.0,Endless Summer Ale (2011),American Pale Wheat Ale,16.0,0.048,,301,Old Forge Brewing Company,Danville,PA
,Clem's Gold,American Pale Lager,16.0,0.053,,390,Orlison Brewing Company,Airway Heights,
1529.0,Lizzy's Red,American Amber / Red Lager,16.0,0.055,,390,Orlison Brewing Company,Airway Heights,WA
1528.0,Orlison India Pale Lager,American Pale Lager,16.0,0.0607651279551122,,390,Orlison Brewing Company,Airway Heights,WA
1527.0,bRÜNETTE,Euro Dark Lager,16.0,0.042,,390,Orlison Brewing Company,Airway Heights,WA
1526.0,havanüther,Light Lager,16.0,0.041,,390,,Airway Heights,WA
2113.0,Lyric Ale,Saison / Farmhouse Ale,12.0,0.065,,216,Orpheus Brewing,Atlanta,GA
2112.0,,,12.0,0.053,,216,Orpheus Brewing,Atlanta,GA
2302.0,Pinner Throwback IPA,American Ipa,12.004011920433754,0.049,35.0,166,oSKAR bLUES bREWERY,Longmont,CO
1883.0,Centennial State Pale Ale,American Pale Ale (Apa),19.2,0.052,,166,Oskar Blues Brewery,Longmont,CO
1859.0,Old Chub NITRO,Scotch Ale / Wee Heavy,,0.08,,166,Oskar Blues Brewery,Longmont,CO
1796.0,The CROWLER�?,32,,,166.0,Oskar Blues Brewery,Longmont,Co,
1790.0,CAN'D AID Foundation,,12.0,,,166,Oskar Blues Brewery,Longmont,CO
1752.0,iCEY.p.a.,American Ipa,16.0,,,166,Oskar Blues Brewery,Longmont,CO
1751.0,One Nut Brown,English Brown Ale,12.0,0.05,,,Oskar Blues Brewery,Longmont,CO
1750.0,Birth IPA,American Ipa,12.0,,,166,Oskar Blues Brewery,Longmont,CO
1444.0,Dale's Pale Ale,American Pale Ale (Apa),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
1252.0,dale's pale ale,American Pale Ale (Apa),12.0,0.065,,166,,Longmont,CO
1167.0,Mama's Little Yella Pils,Czech Pilsener,19.2,0.0552681583560126,35.0,,Oskar Blues Brewery,Longmont,CO
993.0,oSKAr the G'Rauch,American Ipa,19.2,,,166,Oskar Blues Brewery,Longmont,CO
992.0,oSKAr the G'Rauch,American Ipa,16.0,0.085,,166,Oskar Blues Brewery,,CO
955.0,Dale's Pale Ale,American Pale Ale (Apa),19.2,0.065,65.0,166,,,CO
,The Deuce,American Brown Ale,16.0,0.07,,166,Oskar Blues Brewery,Longmont,CO
892.0,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (Apa),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
828.0,Dale's Pale Ale (2012),American Pale Ale (Apa),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,CO
806.0,Gordon Imperial Red (2010),American Double / Imperial Ipa,,0.087,85.0,166,oskar blues brewery,Longmont,CO
755.0,,American Pale Ale (Apa),12.0,,65.0,166,Oskar Blues Brewery,Longmont,CO
754.0,Dale's Pale Ale (2010),American Pale Ale (Apa),12.0,0.065,65.0,,oskar blues brewery,Longmont,CO
726.0,G'KNIGHT (16 oz.),,16.0,0.087,85.0,166,Oskar Blues Brewery,Longmont,CO
720.0,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,16.0,0.09,,166,Oskar Blues Brewery,Longmont,CO
661.0,Chaka,Belgian Strong Pale Ale,16.0,0.08,,166,Oskar Blues Brewery,Longmont,CO
585.0,hgh (hOME gROWN hOPS): pART dUH,American Strong Ale,12.0,,70.0,,Oskar Blues Brewery,Longmont,CO
565.0,Deviant Dale's IPA,,16.0,0.08,,166,Oskar Blues Brewery,Longmont,CO
391.0,One Hit Wonder,American Double / Imperial Ipa,12.0,0.09,60.0,166,Oskar Blues Brewery,Longmont,CO
388.0,G'KNIGHT (12 oz.),American Double / Imperial Ipa,12.008045773993068,0.080457130073209,,166,Oskar Blues Brewery,Longmont,CO
8.0,Ten Fidy Imperial Stout,Russian Imperial Stout,12.0,0.099,98.0,,Oskar Blues Brewery,Longmont,CO
7.0,Mama's Little Yella Pils,,12.0,0.053,35.0,166,Oskar Blues Brewery,Longmont,CO
6.0,GUBNA Imperial IPA,American Double / Imperial Ipa,12.0,,,166,,Longmont,CO
5.0,old chub,,12.0,0.08,35.0,166,Oskar Blues Brewery,Longmont,CO
4.0,Gordon Ale (2009),American Double / Imperial Ipa,12.0,0.087,85.0,166,Oskar Blues Brewery,Longmont,CO
1.0,Dale's Pale Ale,American Pale Ale (Apa),12.0,0.065,65.0,166,Oskar Blues Brewery,Longmont,
805.0,gORDON (2005),American Double / Imperial Ipa,12.0,0.0980159706151555,85.0,503,Oskar Blues Brewery,Lyons,
804.0,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12.0,0.095,98.0,,Oskar Blues Brewery,Lyons,CO
803.0,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12.0,0.099,98.0,503,Oskar Blues Brewery,Lyons,
787.0,Old Chub (2008),Scottish Ale,12.0,0.08,35.0,503,Oskar Blues Brewery,Lyons,CO
786.0,Old Chub (2004),Scottish Ale,12.0,0.08,35.0,503,Oskar Blues Brewery,Lyons,CO
785.0,,Scottish Ale,12.0,0.08,35.0,503,Oskar Blues Brewery,Lyons,CO
745.0,Dale's Pale Ale (2008),American Pale Ale (Apa),12.0,0.065,,503,Oskar Blues Brewery,Lyons,
744.0,Dale's Pale Ale (2006),American Pale Ale (Apa),11.993424419308347,0.065,65.0,,Oskar Blues Brewery,Lyons,CO
743.0,Dale's Pale Ale (2004),American Pale Ale (Apa),12.0,0.065,65.0,503,Oskar Blues Brewery,Lyons,CO
742.0,Dale's Pale Ale (2003),American Pale Ale (Apa),11.989846518012309,0.065,65.0,503,Oskar Blues Brewery,Lyons,CO
741.0,dale's pale ale (2002),American Pale Ale (Apa),12.0,0.065,65.0,503,oSKAR bLUES bREWERY,Lyons,CO
734.0,Leroy (2005),American Brown Ale,12.0,0.052,,503,,Lyons,CO
733.0,Gordon Beer (2006),American Double / Imperial Ipa,12.0,0.087,60.0,503,,Lyons,CO
1533.0,G'KNIGHT,American Double / Imperial Ipa,12.0,0.087,85.0,389,Oskar Blues Brewery (North Carol...,Brevard,NC
1532.0,Ten Fidy,Russian Imperial Stout,12.0,0.099,98.0,389,oSKAR bLUES bREWERY (nORTH cAROL...,Brevard,NC
1328.0,Deviant Dale's IPA,American Double / Imperial Ipa,16.0,,85.0,389,Oskar Blues Brewery (North Carol...,Brevard,
1175.0,Old Chub,Scottish Ale,12.0,0.08,35.0,389,Oskar Blues Brewery (North Carol...,Brevard,NC
,Dale's Pale Ale,American Pale Ale (Apa),19.2,0.065,65.0,389,oSKAR bLUES bREWERY (nORTH cAROL...,Brevard,NC
1065.0,Dale's Pale Ale,American Pale Ale (Apa),12.0,0.065,65.0,389,Oskar Blues Brewery (North Carol...,Brevard,
1908.0,fRESH sLICE wHITE ipa,American White Ipa,12.0,0.055,45.0,,Otter Creek Brewing,Middlebury,VT
1946.0,Overgrown American Pale Ale,American Pale Ale (Apa),12.0,0.055,55.0,261,Otter Creek Brewing,Waterbury,VT
1961.0,Ozark American Pale Ale,American Pale Ale (Apa),12.0,0.04,39.0,259,Ozark Beer Company,Rogers,AR
1684.0,Hula Hoppie Session IPA,American Ipa,,0.048,,,Palisade Brewing Company,Palisade,CO
927.0,Dirty Hippie Dark Wheat,American Dark Wheat Ale,,0.053,,341,Palisade Brewing Company,Palisade,CO
1268.0,Rustic Red,Irish Red Ale,16.0,0.052,23.0,441,Pateros Creek Brewing Company,Fort Collins,CO
697.0,Stimulator Pale Ale,American Pale Ale (Apa),16.0,0.053,48.0,441,Pateros Creek Brewing Company,Fort Collins,CO
696.0,Old Town Ale,Kölsch,16.0,0.045,21.992331506264627,441,Pateros Creek Brewing Company,Fort Collins,CO
,cAR 21,English Bitter,,0.044,28.0,441,pATEROS cREEK bREWING cOMPANY,Fort Collins,CO
694.0,Cache La Porter,American Porter,16.0,0.05,24.0,441,Pateros Creek Brewing Company,Fort Collins,CO
1805.0,Rodeo Rye Pale Ale,American Pale Ale (Apa),12.0,0.042,35.0,307,pAYETTE bREWING cOMPANY,Garden City,ID
1048.0,Outlaw IPA,American Ipa,,0.062,65.0,307,Payette Brewing Company,Garden City,ID
1043.0,North Fork Lager,American Pale Lager,12.0,0.044,,307,Payette Brewing Company,Garden City,
890.0,Payette Pale Ale,,12.0,0.048,35.0,307,Payette Brewing Company,Garden City,ID
775.0,mUTTON bUSTER,American Brown Ale,12.0,0.055,25.0,307,Payette Brewing Company,Garden City,ID
1087.0,Side Kick Kölsch,Kölsch,12.0,0.05,,468,Peace Tree Brewing Company,Knoxville,IA
1931.0,Fresh Cut Pilsner,American Pilsner,12.0,0.046,,266,Peak Organic Brewing Company,Portland,ME
1930.0,Summer Session Ale,American Pale Wheat Ale,12.0,0.05,61.0,266,Peak Organic Brewing Company,Portland,ME
2238.0,Lobo Lito,Light Lager,12.0,0.04,12.0,187,Pedernales Brewing Company,Fredericksburg,
2144.0,Robert Earl Keen Honey Pils,American Pilsner,12.0,0.05,17.0,187,pEDERNALES bREWING cOMPANY,Fredericksburg,TX
2175.0,Mound Builder IPA,American Ipa,12.0,0.065,77.0,205,pEOPLE'S bREWING cOMPANY,Lafayette,IN
2168.0,Amazon Princess IPA,American Ipa,12.0,0.062,62.0,205,People's Brewing Company,,IN
1956.0,Farmer's Daughter Wheat,American Pale Wheat Ale,12.0,0.042,,205,,Lafayette,IN
1794.0,People's Pilsner,German Pilsener,12.0,0.045,,205,People's Brewing Company,Lafayette,IN
2633.0,Hotbox Brown,American Brown Ale,12.0,0.055,10.0,13,Perrin Brewing Company,Comstock Park,MI
2632.0,Gold,American Blonde Ale,,0.048,15.0,13,pERRIN bREWING cOMPANY,Comstock Park,MI
2631.0,Black,American Black Ale,12.0,0.058,,13,Perrin Brewing Company,Comstock Park,MI
2630.0,98 Problems (Cuz A Hop Ain't One),American Ipa,12.0,0.065,65.0,13,Perrin Brewing Company,Comstock Park,MI
2629.0,Veteran’s Pale Ale (VPA),American Pale Ale (Apa),12.0,0.05,40.0,13,Perrin Brewing Company,Comstock Park,MI
2628.0,Grapefruit IPA,American Ipa,12.0,0.05,35.0,13,Perrin Brewing Company,Comstock Park,MI
1062.0,Pete's ESP Lager (1998),American Pale Lager,12.0,0.051,,470,Pete's Brewing Company,San Antonio,TX
1061.0,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,,0.0635363716226409,,470,pete's brewing company,San Antonio,TX
1060.0,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,,,,470,Pete's Brewing Company,,TX
1056.0,Pete's Wicked Pale Ale (1997),American Pale Ale (Apa),12.0,,,470,Pete's Brewing Company,San Antonio,TX
1055.0,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,12.0,0.047,,470,Pete's Brewing Company,San Antonio,TX
1054.0,Pete's Wicked Summer Brew (1997),,12.0,0.047,,470,pete's brewing company,San Antonio,TX
1053.0,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,12.0,0.047,,470,Pete's Brewing Company,San Antonio,TX
2635.0,Sparkle,American Pale Lager,,0.041,12.0,11,Petoskey Brewing,Petoskey,MI
1404.0,North 45 Amber Ale,American Amber / Red Ale,16.0,0.059,25.0,11,Petoskey Brewing,Petoskey,MI
1403.0,Horny Monk,Dubbel,16.0,0.069,20.0,11,Petoskey Brewing,Petoskey,MI
1402.0,Mind's Eye PA,American Ipa,16.0,0.067,74.0,,Petoskey Brewing,Petoskey,MI
2312.0,Camelback,American Ipa,12.0,0.061,60.0,157,Phoenix Ale Brewery,Phoenix,AZ
1636.0,Local 5 Pale Ale,American Pale Ale (Apa),16.0,0.056,,355,Pikes Peak Brewing Company,Monument,CO
1518.0,devils head red ale,American Amber / Red Ale,16.0,0.073,,355,Pikes Peak Brewing Company,Monument,CO
1384.0,elephant rock ipa,American Ipa,12.0,0.07,75.0,355,Pikes Peak Brewing Company,Monument,CO
1797.0,Black Bay Milk Stout,Milk / Sweet Stout,12.0,0.05,,310,Pine Street Brewery,San Francisco,CA
1437.0,atom splitter pale ale,American Pale Ale (Apa),12.0,0.05,,,Pine Street Brewery,San Francisco,CA
1791.0,Hot Date Ale,Chile Beer,16.0,0.06,20.0,314,Piney River Brewing Company,Bucryus,MO
1540.0,Masked Bandit IPA,American Black Ale,16.0,0.07,,314,Piney River Brewing Company,Bucryus,MO
1491.0,Sweet Potato Ale,Fruit / Vegetable Beer,16.0,0.06,24.0,314,Piney River Brewing Company,Bucryus,MO
1335.0,Float Trip Ale,American Blonde Ale,16.0,0.045,18.0,314,,Bucryus,MO
847.0,Old Tom Porter,American Porter,16.0,0.055,,314,Piney River Brewing Company,Bucryus,MO
846.0,Black Walnut Wheat,American Dark Wheat Ale,16.0,0.045,18.0,314,Piney River Brewing Company,Bucryus,MO
521.0,McKinney Eddy Amber Ale,American Amber / Red Ale,16.0,0.055,20.0,314,Piney River Brewing Company,,MO
479.0,Missouri Mule India Pale Ale,American Ipa,16.0,0.07,70.0,314,Piney River Brewing Company,Bucryus,MO
2559.0,Blood of the Unicorn,American Amber / Red Ale,16.0,0.065,,52,Pipeworks Brewing Company,Chicago,IL
1760.0,GreyBeard�?IPA,American Ipa,12.014966596599171,0.069,50.99610813226464,324,Pisgah Brewing Company,Black Mountain,NC
1759.0,Pisgah Pale Ale,American Pale Ale (Apa),12.0,0.057,31.0,324,Pisgah Brewing Company,Black Mountain,NC
1589.0,PONTO S.I.P.A.,American Ipa,16.0,0.045,,370,Pizza Port Brewing Company,Carlsbad,CA
1457.0,Chronic Ale,American Amber / Red Ale,16.0,0.049,,370,Pizza Port Brewing Company,Carlsbad,CA
1191.0,Swami's India Pale Ale,American Ipa,16.0,0.068,,370,Pizza Port Brewing Company,Carlsbad,CA
,New Cleveland Palesner,American Pilsner,12.0,0.05,,147,Platform Beer Company,Cleveland,OH
2553.0,Mazzie,American Pale Ale (Apa),12.0,0.054,45.0,55,Pollyanna Brewing Company,Lemont,IL
1909.0,Big Chuck Barleywine,American Barleywine,,0.099,,274,Portside Brewery,Cleveland,OH
335.0,Ponderosa IPA,American Ipa,12.0,,,548,Prescott Brewing Company,Prescott,AZ
64.0,Liquid Amber Ale,American Amber / Red Ale,12.0029451190709,,,548,Prescott Brewing Company,Prescott,AZ
2360.0,,American Pale Wheat Ale,12.0,0.059,14.0,135,Pug Ryan's Brewery,Dillon,CO
1463.0,Hideout Helles,Munich Helles Lager,12.0,0.069,17.0,135,Pug Ryan's Brewery,Dillon,CO
1462.0,Dead Eye Dunkel,Munich Dunkel Lager,12.0,0.06,15.0,135,Pug Ryan's Brewery,Dillon,CO
1461.0,Peacemaker Pilsner,Czech Pilsener,12.0,0.0540456153089631,21.0,135,Pug Ryan's Brewery,Dillon,CO
711.0,Over the Rail Pale Ale,American Pale Ale (Apa),12.0,0.057,68.0,135,Pug Ryan's Brewery,Dillon,CO
188.0,Pallavicini Pilsner (2009),Czech Pilsener,12.0,0.058,21.0,135,Pug Ryan's Brewery,Dillon,CO
130.0,Morning Wood Wheat (Current),American Pale Wheat Ale,12.0,0.059,14.0,135,Pug Ryan's Brewery,Dillon,CO
399.0,Pyramid Hefeweizen (2011),Hefeweizen,12.0,0.052,18.0,544,Pyramid Breweries,Seattle,WA
82.0,Haywire Hefeweizen (2010),Hefeweizen,16.0,0.052,,544,Pyramid Breweries,Seattle,WA
2031.0,Golden Fleece,Belgian Pale Ale,12.0,0.045,35.0,246,Quest Brewing Company,Greenville,SC
2030.0,Smoking Mirror,American Porter,12.0,0.055,30.0,246,quest brewing company,,SC
2269.0,rAHR'S bLONDE,Munich Helles Lager,12.0,0.046,,176,Rahr & Sons Brewing Company,Fort Worth,TX
2229.0,Pride of Texas Pale Ale,American Pale Ale (Apa),12.0,0.058,60.0,176,Rahr & Sons Brewing Company,Fort Worth,TX
2370.0,18th Anniversary Gose,Gose,12.0,0.044,5.0,128,Real Ale Brewing Company,Blanco,TX
,White (2015),Witbier,12.0,0.046,25.0,128,Real Ale Brewing Company,Blanco,TX
1861.0,BLAKKR,American Black Ale,12.0,0.099,85.0,128,,Blanco,TX
1718.0,Firemans #4 Blonde Ale (2013),American Blonde Ale,12.0,0.051,21.0,128,rEAL aLE bREWING cOMPANY,Blanco,TX
1290.0,The Sword Iron Swan Ale,English Pale Ale,,0.059,,128,Real Ale Brewing Company,Blanco,TX
1091.0,Hans' Pils (2015),German Pilsener,12.0,0.053,52.0,,Real Ale Brewing Company,Blanco,TX
1086.0,Four Squared (2015),American Blonde Ale,12.0,0.06,50.0,128,Real Ale Brewing Company,Blanco,TX
830.0,firemans #4 blonde ale (2015),American Blonde Ale,12.0,0.051,21.0,128,Real Ale Brewing Company,Blanco,TX
1021.0,Watership Brown Ale,,12.0,0.072,55.0,475,Red Hare Brewing Company,Marietta,GA
938.0,Gangway IPA,American Ipa,12.0,0.062,55.0,475,Red Hare Brewing Company,Marietta,GA
715.0,Long Day Lager,Czech Pilsener,12.0,0.049,,475,Red Hare Brewing Company,Marietta,GA
2516.0,Farmer's Daughter Blonde,American Blonde Ale,16.0,0.051,17.0,68,Red Shedman Farm Brewery and Hop...,,MD
